,index,name,year,year_prod,cum,investmentMillNOK,recoverable_oil,remaining_oil,oil_price_nom,oil_price_real,oil_price_real_l1,oil_price_real_l2,oil_price_real_l3,oil_price_real_l4,oil_price_real_l5,oil_price_real_l6,oil_price_real_l7,oil_price_real_l8,diff_oil_price,pos_price_diff,neg_price_diff,diff_oil_price_3yr,pos_diff_3yr,neg_diff_3yr,deflator,bond_index,init_year,tot.prod,producing_from,producing_to,approved_at,shutdown,investmentMillNOK_real,maxyear,producing_time,time_to_peak
1133,1534,SYGNA,2006,0.41298,8.89086,11.0,11.2,1.3,65.1440625,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,1.0095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,2000,10.07194,2000-08-01 00:00:00,,1999-04-30,,12.897729477992499,2001,6,1
1134,1535,SYGNA,2007,0.37748000000000004,9.26834,15.0,11.2,1.3,72.38907840000002,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,0.596798389366799,5.96798389366799,1e-07,33.649612357186996,33.649612357186996,1e-06,0.90803283064,1689.14,2000,10.07194,2000-08-01 00:00:00,,1999-04-30,,16.5192265013454,2001,7,1
1135,1536,SYGNA,2008,0.29788000000000003,9.56622,18.0,11.2,1.3,97.2559728,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.3553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,2000,10.07194,2000-08-01 00:00:00,,1999-04-30,,18.8037000563427,2001,8,1
1136,1537,SYGNA,2009,0.12964,9.69586,7.0,11.2,1.3,61.671264799999996,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,-3.7711874746623004,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.9833487352600001,1885.0,2000,10.07194,2000-08-01 00:00:00,,1999-04-30,,7.1185325703898705,2001,9,1
1137,1538,SYGNA,2010,0.05442,9.75028,3.0,11.2,1.3,79.49553359999999,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,1.7702299597529998,17.702299597529997,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,2000,10.07194,2000-08-01 00:00:00,,1999-04-30,,3.00082896861971,2001,10,1
1138,1539,SYGNA,2011,0.0629,9.813180000000001,11.0,11.2,1.3,111.25559799999999,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,2.9856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,2000,10.07194,2000-08-01 00:00:00,,1999-04-30,,10.6284448276582,2001,11,1
1139,1541,SYGNA,2012,0.05117,9.86435,1.0,11.2,1.3,111.651666666667,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,-0.00180357142833287,1e-07,0.0180357142833287,-1.9063102391233302,1e-06,1.9063102391233302,1.0452581614799998,2449.56,2000,10.07194,2000-08-01 00:00:00,,1999-04-30,,0.9567014512319921,2001,12,1
1140,1543,SYGNA,2013,0.05864,9.922989999999999,0.0,11.2,1.3,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,2000,10.07194,2000-08-01 00:00:00,,1999-04-30,,0.0,2001,13,1
1141,1544,SYGNA,2014,0.03488,9.95787,,11.2,1.3,,,,,,,,,,,,,,,,,1.08005677216,2424.99,2000,10.07194,2000-08-01 00:00:00,,1999-04-30,,,2001,14,1
1143,1546,TAMBAR,2001,0.53498,0.53498,990.0,9.5,0.4,24.443891100000002,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,-0.6303663655795,1e-07,6.303663655795,13.778603428684,13.778603428684,1e-06,0.75789533722,1205.7,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,1306.2489652349302,2002,0,1
1144,1547,TAMBAR,2002,1.7265099999999998,2.2614900000000002,4.0,9.5,0.4,25.0232558,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,0.0246185029823,0.24618502982299997,1e-07,7.170622578145,7.170622578145,1e-06,0.75298305701,1328.32,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,5.31220452141844,2002,1,1
1145,1548,TAMBAR,2003,1.4633399999999999,3.7248300000000003,15.0,9.5,0.4,28.8307031,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,0.40393025339550004,4.039302533955,1e-07,-2.018176092017,1e-06,2.018176092017,0.7550497453899999,1438.7,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,19.866240723321,2002,2,1
1146,1549,TAMBAR,2004,0.88356,4.60839,38.0,9.5,0.4,38.265,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,1.0533518381575,10.533518381575,1e-07,14.819005945353,14.819005945353,1e-06,0.78327904719,1516.6,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,48.5140003889091,2002,3,1
1147,1550,TAMBAR,2005,1.2403,5.84869,72.0,9.5,0.4,54.5210895,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,1.7586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.8131569091399999,1546.51,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,88.543796640857,2002,4,1
1148,1551,TAMBAR,2006,0.93553,6.7842199999999995,243.0,9.5,0.4,65.1440625,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,1.0095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,284.922569377471,2002,5,1
1149,1552,TAMBAR,2007,0.64986,7.434080000000001,392.0,9.5,0.4,72.38907840000002,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,0.596798389366799,5.96798389366799,1e-07,33.649612357186996,33.649612357186996,1e-06,0.90803283064,1689.14,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,431.70245256849404,2002,6,1
1150,1553,TAMBAR,2008,0.59132,8.0254,91.0,9.5,0.4,97.2559728,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.3553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,95.06315028484379,2002,7,1
1151,1554,TAMBAR,2009,0.34092,8.36632,0.0,9.5,0.4,61.671264799999996,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,-3.7711874746623004,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.9833487352600001,1885.0,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,0.0,2002,8,1
1152,1555,TAMBAR,2010,0.28486,8.65118,0.0,9.5,0.4,79.49553359999999,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,1.7702299597529998,17.702299597529997,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,0.0,2002,9,1
1153,1556,TAMBAR,2011,0.29041,8.94159,11.0,9.5,0.4,111.25559799999999,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,2.9856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,10.6284448276582,2002,10,1
1154,1558,TAMBAR,2012,0.22555,9.16714,40.0,9.5,0.4,111.651666666667,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,-0.00180357142833287,1e-07,0.0180357142833287,-1.9063102391233302,1e-06,1.9063102391233302,1.0452581614799998,2449.56,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,38.2680580492797,2002,11,1
1155,1560,TAMBAR,2013,0.23958000000000002,9.40672,3.0,9.5,0.4,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,2.8276344158298397,2002,12,1
1156,1561,TAMBAR,2014,0.30978,9.7165,,9.5,0.4,,,,,,,,,,,,,,,,,1.08005677216,2424.99,2001,10.232460000000001,2001-07-15 00:00:00,,2000-04-03,,,2002,13,1
1159,1573,TOMMELITEN GAMMA,1988,0.20363,0.20363,806.0,3.9,0.0,14.923841699999999,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,-0.8294718852983001,1e-07,8.294718852983001,-29.842931405833003,1e-06,29.842931405833003,0.5998895590300001,392.57,1988,3.87379,1988-10-03 00:00:00,1998-08-05 00:00:00,1986-06-12,1998-08-05,1343.58064391598,1989,0,1
1160,1574,TOMMELITEN GAMMA,1989,0.78498,0.98861,25.0,3.9,0.0,18.2261133,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,0.47829657244880003,4.782965724488,1e-07,3.518344543738,3.518344543738,1e-06,0.62060750447,447.98,1988,3.87379,1988-10-03 00:00:00,1998-08-05 00:00:00,1986-06-12,1998-08-05,40.28310940479211,1989,1,1
1161,1575,TOMMELITEN GAMMA,1990,0.69106,1.67967,21.0,3.9,0.0,23.725820300000002,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,0.7931109439797,7.931109439797,1e-07,4.419356311302001,4.419356311302001,1e-06,0.61968307593,481.0,1988,3.87379,1988-10-03 00:00:00,1998-08-05 00:00:00,1986-06-12,1998-08-05,33.8882903466161,1989,2,1
1162,1576,TOMMELITEN GAMMA,1991,0.46676000000000006,2.14643,-10.0,3.9,0.0,20.003385199999997,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,-0.7957983860947999,1e-07,7.957983860948,4.756091303337,4.756091303337,1e-06,0.62105428404,568.73,1988,3.87379,1988-10-03 00:00:00,1998-08-05 00:00:00,1986-06-12,1998-08-05,-16.1016520729063,1989,3,1
1163,1577,TOMMELITEN GAMMA,1992,0.43701,2.58344,3.0,3.9,0.0,19.3208366,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,-0.2102358226799,1e-07,2.1023582267989998,-2.12923264795,1e-06,2.12923264795,0.62557077626,620.59,1988,3.87379,1988-10-03 00:00:00,1998-08-05 00:00:00,1986-06-12,1998-08-05,4.7956204379233,1989,4,1
1164,1578,TOMMELITEN GAMMA,1993,0.39614,2.97958,-27.0,3.9,0.0,16.9716342,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,-0.4651603198946,1e-07,4.651603198946,-14.711945286693,1e-06,14.711945286693,0.63737796914,697.73,1988,3.87379,1988-10-03 00:00:00,1998-08-05 00:00:00,1986-06-12,1998-08-05,-42.3610499691894,1989,5,1
1165,1579,TOMMELITEN GAMMA,1994,0.27,3.24958,0.0,3.9,0.0,15.8173152,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,-0.2461530870914,1e-07,2.461530870914,-9.215492296659,1e-06,9.215492296659,0.6418274807,674.41,1988,3.87379,1988-10-03 00:00:00,1998-08-05 00:00:00,1986-06-12,1998-08-05,0.0,1989,6,1
1166,1580,TOMMELITEN GAMMA,1995,0.22386999999999999,3.47345,0.0,3.9,0.0,17.016679699999997,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,0.1131549669844,1.131549669844,1e-07,-5.981584400016001,1e-06,5.981584400016001,0.66338741206,819.75,1988,3.87379,1988-10-03 00:00:00,1998-08-05 00:00:00,1986-06-12,1998-08-05,0.0,1989,7,1
1167,1581,TOMMELITEN GAMMA,1996,0.18949000000000002,3.6629400000000003,0.0,3.9,0.0,20.668488399999998,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,0.460848522909,4.60848522909,1e-07,3.27850402802,3.27850402802,1e-06,0.6729053332899999,847.54,1988,3.87379,1988-10-03 00:00:00,1998-08-05 00:00:00,1986-06-12,1998-08-05,0.0,1989,8,1
1168,1582,TOMMELITEN GAMMA,1997,0.1415,3.80444,0.0,3.9,0.0,19.0925875,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,-0.2932695111765,1e-07,2.932695111765,2.807339787169,2.807339787169,1e-06,0.6855188605600001,935.57,1988,3.87379,1988-10-03 00:00:00,1998-08-05 00:00:00,1986-06-12,1998-08-05,0.0,1989,9,1
1169,1583,TOMMELITEN GAMMA,1998,0.06935,3.87379,0.0,3.9,0.0,12.715661500000001,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,-0.9401125413193,1e-07,9.401125413193,-7.725335295868,1e-06,7.725335295868,0.69929048414,1017.16,1988,3.87379,1988-10-03 00:00:00,1998-08-05 00:00:00,1986-06-12,1998-08-05,0.0,1989,10,1
1186,1600,TOR,1978,1.20736,1.20736,218.0,24.4,0.3,14.02,4.9369752760736,5.27011904352,5.163477222399999,4.92117978638,5.39449929708,1.7003249492599999,1.36141894992,1.26824052096,1.0637549208,-0.3331437674464,1e-07,3.331437674464,0.157954896935998,0.157954896935998,1e-06,0.27798832517,139.11,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,784.205595205069,1979,0,1
1187,1601,TOR,1979,4.52629,5.73365,132.0,24.4,0.3,31.61,9.9965101101928,4.9369752760736,5.27011904352,5.163477222399999,4.92117978638,5.39449929708,1.7003249492599999,1.36141894992,1.26824052096,5.0595348341192,50.595348341192,1e-07,48.330328877928,48.330328877928,1e-06,0.28829332251999995,136.04,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,457.86700450144,1979,1,1
1188,1602,TOR,1980,3.58958,9.32323,86.0,24.4,0.3,36.83,10.262071626214,9.9965101101928,4.9369752760736,5.27011904352,5.163477222399999,4.92117978638,5.39449929708,1.7003249492599999,1.36141894992,0.265561516021199,2.65561516021199,1e-07,49.91952582694,49.91952582694,1e-06,0.31537538189,136.77,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,272.690910383094,1979,2,1
1189,1603,TOR,1981,1.8838,11.20703,233.0,24.4,0.3,35.93,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,5.27011904352,5.163477222399999,4.92117978638,5.39449929708,1.7003249492599999,-1.1869204490963,1e-07,11.869204490962998,41.381759010441,41.381759010441,1e-06,0.34808704605999996,139.91,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,669.372798089814,1979,3,1
1190,1604,TOR,1982,1.53072,12.73775,168.0,24.4,0.3,32.97,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,5.27011904352,5.163477222399999,4.92117978638,5.39449929708,-1.230887778154,1e-07,12.30887778154,-21.522467112291004,1e-06,21.522467112291004,0.38480464028000005,189.62,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,436.58517183617204,1979,4,1
1191,1605,TOR,1983,0.9679399999999999,13.705689999999999,11.0,24.4,0.3,29.55,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,5.27011904352,5.163477222399999,4.92117978638,-1.0325137001684999,1e-07,10.325137001684999,-34.503219274188,1e-06,34.503219274188,0.41323660706999993,207.3,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,26.6191325061786,1979,5,1
1192,1606,TOR,1984,0.8672200000000001,14.57291,1.0,24.4,0.3,28.78,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,5.27011904352,5.163477222399999,-0.452062191576699,1e-07,4.5206219157669905,-27.154636698992,1e-06,27.154636698992,0.43686986038000003,240.9,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,2.28901119232665,1979,6,1
1193,1607,TOR,1985,0.82421,15.397120000000001,2.0,24.4,0.3,27.56,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,5.27011904352,-0.4790084737613,1e-07,4.790084737613,-19.635843655065,1e-06,19.635843655065,0.47093857886000007,301.98,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,4.24683831348325,1979,7,1
1194,1608,TOR,1986,0.62454,16.02166,9.0,24.4,0.3,14.43,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,-2.8578310225082997,1e-07,28.578310225082998,-37.889016878463,1e-06,37.889016878463,0.5041569204899999,351.2,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,17.851584763039103,1979,8,1
1195,1609,TOR,1987,0.47738,16.49904,30.0,24.4,0.3,18.435039399999997,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,0.7030097672233,7.0300976722329995,1e-07,-26.338297290463,1e-06,26.338297290463,0.5532917038399999,357.67,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,54.220946729892304,1979,9,1
1196,1610,TOR,1988,0.48286999999999997,16.98191,74.0,24.4,0.3,14.923841699999999,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,-0.8294718852983001,1e-07,8.294718852983001,-29.842931405833003,1e-06,29.842931405833003,0.5998895590300001,392.57,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,123.35603926771999,1979,10,1
1197,1611,TOR,1989,0.51002,17.49193,116.0,24.4,0.3,18.2261133,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,0.47829657244880003,4.782965724488,1e-07,3.518344543738,3.518344543738,1e-06,0.62060750447,447.98,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,186.91362763823503,1979,11,1
1198,1612,TOR,1990,0.47266,17.96459,5.0,24.4,0.3,23.725820300000002,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,0.7931109439797,7.931109439797,1e-07,4.419356311302001,4.419356311302001,1e-06,0.61968307593,481.0,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,8.06864055871812,1979,12,1
1199,1613,TOR,1991,0.34628000000000003,18.31087,98.0,24.4,0.3,20.003385199999997,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,-0.7957983860947999,1e-07,7.957983860948,4.756091303337,4.756091303337,1e-06,0.62105428404,568.73,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,157.796190314482,1979,13,1
1200,1614,TOR,1992,0.36234,18.67321,93.0,24.4,0.3,19.3208366,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,-0.2102358226799,1e-07,2.1023582267989998,-2.12923264795,1e-06,2.12923264795,0.62557077626,620.59,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,148.664233575622,1979,14,1
1201,1615,TOR,1993,0.34586,19.019070000000003,2.0,24.4,0.3,16.9716342,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,-0.4651603198946,1e-07,4.651603198946,-14.711945286693,1e-06,14.711945286693,0.63737796914,697.73,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,3.13785555327329,1979,15,1
1202,1616,TOR,1994,0.33862,19.357689999999998,329.0,24.4,0.3,15.8173152,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,-0.2461530870914,1e-07,2.461530870914,-9.215492296659,1e-06,9.215492296659,0.6418274807,674.41,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,512.598805587416,1979,16,1
1203,1617,TOR,1995,0.33862,19.69631,16.0,24.4,0.3,17.016679699999997,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,0.1131549669844,1.131549669844,1e-07,-5.981584400016001,1e-06,5.981584400016001,0.66338741206,819.75,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,24.1186367258848,1979,17,1
1204,1618,TOR,1996,0.35925999999999997,20.05557,6.0,24.4,0.3,20.668488399999998,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,0.460848522909,4.60848522909,1e-07,3.27850402802,3.27850402802,1e-06,0.6729053332899999,847.54,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,8.916558842927461,1979,18,1
1205,1619,TOR,1997,0.34683,20.4024,53.0,24.4,0.3,19.0925875,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,-0.2932695111765,1e-07,2.932695111765,2.807339787169,2.807339787169,1e-06,0.6855188605600001,935.57,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,77.3137006860823,1979,19,1
1206,1620,TOR,1998,0.23071,20.633110000000002,14.0,24.4,0.3,12.715661500000001,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,-0.9401125413193,1e-07,9.401125413193,-7.725335295868,1e-06,7.725335295868,0.69929048414,1017.16,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,20.0202924500216,1979,20,1
1207,1621,TOR,1999,0.22149000000000002,20.8546,21.0,24.4,0.3,17.970077800000002,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,0.6854165880362,6.854165880362,1e-07,-5.479654644596,1e-06,5.479654644596,0.7072081202399999,997.97,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,29.694229179485898,1979,21,1
1208,1622,TOR,2000,0.25556999999999996,21.11017,6.0,24.4,0.3,28.495449199999996,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,1.3228101204117,13.228101204117,1e-07,10.681141671286,10.681141671286,1e-06,0.7340292758499999,1089.13,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,8.17406089566666,1979,22,1
1209,1623,TOR,2001,0.25685,21.36702,6.0,24.4,0.3,24.443891100000002,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,-0.6303663655795,1e-07,6.303663655795,13.778603428684,13.778603428684,1e-06,0.75789533722,1205.7,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,7.91666039536318,1979,23,1
1210,1624,TOR,2002,0.21354,21.580560000000002,170.0,24.4,0.3,25.0232558,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,0.0246185029823,0.24618502982299997,1e-07,7.170622578145,7.170622578145,1e-06,0.75298305701,1328.32,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,225.768692160284,1979,24,1
1211,1625,TOR,2003,0.16291,21.743470000000002,42.0,24.4,0.3,28.8307031,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,0.40393025339550004,4.039302533955,1e-07,-2.018176092017,1e-06,2.018176092017,0.7550497453899999,1438.7,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,55.6254740252989,1979,25,1
1212,1626,TOR,2004,0.19716,21.94063,61.0,24.4,0.3,38.265,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,1.0533518381575,10.533518381575,1e-07,14.819005945353,14.819005945353,1e-06,0.78327904719,1516.6,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,77.87773746640671,1979,26,1
1213,1627,TOR,2005,0.18036,22.12099,49.0,24.4,0.3,54.5210895,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,1.7586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.8131569091399999,1546.51,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,60.2589727139166,1979,27,1
1214,1628,TOR,2006,0.16427999999999998,22.28527,424.0,24.4,0.3,65.1440625,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,1.0095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,1978,24.70209,1978-06-28 00:00:00,,1973-05-04,,497.14884533352995,1979,28,1
