"","name","year","year_prod","cum","investmentMillNOK","recoverable_oil","remaining_oil","oil_price_nom","oil_price_real","oil_price_real_l1","oil_price_real_l2","oil_price_real_l3","oil_price_real_l4","oil_price_real_l5","oil_price_real_l6","oil_price_real_l7","oil_price_real_l8","diff_oil_price","pos_price_diff","neg_price_diff","diff_oil_price_3yr","pos_diff_3yr","neg_diff_3yr","deflator","bond_index","init_year","tot.prod","producing_from","producing_to","approved_at","shutdown","investmentMillNOK_real"
"1608","TOR",1985,0.82421,15.39712,2,24.4,0.3,27.56,58.806790334572,63.596875072185,68.117496987952,78.442633989637,90.751511771177,102.62071626214,99.965101101928,49.369752760736,52.7011904352,-4.790084737613,1e-07,4.790084737613,-19.635843655065,1e-06,19.635843655065,0.47093857886,301.98,1974,24.70209,1978-06-28,NA,1973-05-04,NA,4.24683831348325
"1609","TOR",1986,0.62454,16.02166,9,24.4,0.3,14.43,30.228480109489,58.806790334572,63.596875072185,68.117496987952,78.442633989637,90.751511771177,102.62071626214,99.965101101928,49.369752760736,-28.578310225083,1e-07,28.578310225083,-37.889016878463,1e-06,37.889016878463,0.50415692049,351.2,1974,24.70209,1978-06-28,NA,1973-05-04,NA,17.8515847630391
"1610","TOR",1987,0.47738,16.49904,30,24.4,0.3,18.4350394,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,78.442633989637,90.751511771177,102.62071626214,99.965101101928,7.030097672233,7.030097672233,1e-07,-26.338297290463,1e-06,26.338297290463,0.55329170384,357.67,1974,24.70209,1978-06-28,NA,1973-05-04,NA,54.2209467298923
"1619","TOR",1988,0.48287,16.98191,74,24.4,0.3,14.9238417,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,78.442633989637,90.751511771177,102.62071626214,-8.294718852983,1e-07,8.294718852983,-29.842931405833,1e-06,29.842931405833,0.59988955903,392.57,1974,24.70209,1978-06-28,NA,1973-05-04,NA,123.35603926772
"1620","TOR",1989,0.51002,17.49193,116,24.4,0.3,18.2261133,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,78.442633989637,90.751511771177,4.782965724488,4.782965724488,1e-07,3.518344543738,3.518344543738,1e-06,0.62060750447,447.98,1974,24.70209,1978-06-28,NA,1973-05-04,NA,186.913627638235
"1621","TOR",1990,0.47266,17.96459,5,24.4,0.3,23.7258203,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,78.442633989637,7.931109439797,7.931109439797,1e-07,4.419356311302,4.419356311302,1e-06,0.61968307593,481,1974,24.70209,1978-06-28,NA,1973-05-04,NA,8.06864055871812
"1622","TOR",1991,0.34628,18.31087,98,24.4,0.3,20.0033852,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,-7.957983860948,1e-07,7.957983860948,4.756091303337,4.756091303337,1e-06,0.62105428404,568.73,1974,24.70209,1978-06-28,NA,1973-05-04,NA,157.796190314482
"1623","TOR",1992,0.36234,18.67321,93,24.4,0.3,19.3208366,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,-2.102358226799,1e-07,2.102358226799,-2.12923264795,1e-06,2.12923264795,0.62557077626,620.59,1974,24.70209,1978-06-28,NA,1973-05-04,NA,148.664233575622
"1624","TOR",1993,0.34586,19.01907,2,24.4,0.3,16.9716342,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,-4.651603198946,1e-07,4.651603198946,-14.711945286693,1e-06,14.711945286693,0.63737796914,697.73,1974,24.70209,1978-06-28,NA,1973-05-04,NA,3.13785555327329
"1625","TOR",1994,0.33862,19.35769,329,24.4,0.3,15.8173152,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,-2.461530870914,1e-07,2.461530870914,-9.215492296659,1e-06,9.215492296659,0.6418274807,674.41,1974,24.70209,1978-06-28,NA,1973-05-04,NA,512.598805587416
"1626","TOR",1995,0.33862,19.69631,16,24.4,0.3,17.0166797,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,1.131549669844,1.131549669844,1e-07,-5.981584400016,1e-06,5.981584400016,0.66338741206,819.75,1974,24.70209,1978-06-28,NA,1973-05-04,NA,24.1186367258848
"1627","TOR",1996,0.35926,20.05557,6,24.4,0.3,20.6684884,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,4.60848522909,4.60848522909,1e-07,3.27850402802,3.27850402802,1e-06,0.67290533329,847.54,1974,24.70209,1978-06-28,NA,1973-05-04,NA,8.91655884292746
"1628","TOR",1997,0.34683,20.4024,53,24.4,0.3,19.0925875,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,-2.932695111765,1e-07,2.932695111765,2.807339787169,2.807339787169,1e-06,0.68551886056,935.57,1974,24.70209,1978-06-28,NA,1973-05-04,NA,77.3137006860823
"1629","TOR",1998,0.23071,20.63311,14,24.4,0.3,12.7156615,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,-9.401125413193,1e-07,9.401125413193,-7.725335295868,1e-06,7.725335295868,0.69929048414,1017.16,1974,24.70209,1978-06-28,NA,1973-05-04,NA,20.0202924500216
"1630","TOR",1999,0.22149,20.8546,21,24.4,0.3,17.9700778,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,6.854165880362,6.854165880362,1e-07,-5.479654644596,1e-06,5.479654644596,0.70720812024,997.97,1974,24.70209,1978-06-28,NA,1973-05-04,NA,29.6942291794859
"1631","TOR",2000,0.25557,21.11017,6,24.4,0.3,28.4954492,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,13.228101204117,13.228101204117,1e-07,10.681141671286,10.681141671286,1e-06,0.73402927585,1089.13,1974,24.70209,1978-06-28,NA,1973-05-04,NA,8.17406089566666
"1632","TOR",2001,0.25685,21.36702,6,24.4,0.3,24.4438911,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,-6.303663655795,1e-07,6.303663655795,13.778603428684,13.778603428684,1e-06,0.75789533722,1205.7,1974,24.70209,1978-06-28,NA,1973-05-04,NA,7.91666039536318
"1611","TOR",2002,0.21354,21.58056,170,24.4,0.3,25.0232558,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,0.246185029823,0.246185029823,1e-07,7.170622578145,7.170622578145,1e-06,0.75298305701,1328.32,1974,24.70209,1978-06-28,NA,1973-05-04,NA,225.768692160284
"1616","TOR",2003,0.16291,21.74347,42,24.4,0.3,28.8307031,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,4.039302533955,4.039302533955,1e-07,-2.018176092017,1e-06,2.018176092017,0.75504974539,1438.7,1974,24.70209,1978-06-28,NA,1973-05-04,NA,55.6254740252989
"1617","TOR",2004,0.19716,21.94063,61,24.4,0.3,38.265,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,10.533518381575,10.533518381575,1e-07,14.819005945353,14.819005945353,1e-06,0.78327904719,1516.6,1974,24.70209,1978-06-28,NA,1973-05-04,NA,77.8777374664067
"1618","TOR",2005,0.18036,22.12099,49,24.4,0.3,54.5210895,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,17.586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.81315690914,1546.51,1974,24.70209,1978-06-28,NA,1973-05-04,NA,60.2589727139166
"1637","TOR",2006,0.16428,22.28527,424,24.4,0.3,65.1440625,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,10.095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,1974,24.70209,1978-06-28,NA,1973-05-04,NA,497.14884533353
"1633","TOR",2007,0.31483,22.6001,15,24.4,0.3,72.3890784,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,5.96798389366799,5.96798389366799,1e-07,33.649612357187,33.649612357187,1e-06,0.90803283064,1689.14,1974,24.70209,1978-06-28,NA,1973-05-04,NA,16.5192265013454
"1634","TOR",2008,0.30718,22.90728,30,24.4,0.3,97.2559728,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,23.553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,1974,24.70209,1978-06-28,NA,1973-05-04,NA,31.3395000939045
"1635","TOR",2009,0.29195,23.19923,16,24.4,0.3,61.6712648,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,-37.711874746623,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.98334873526,1885,1974,24.70209,1978-06-28,NA,1973-05-04,NA,16.2709315894626
"1636","TOR",2010,0.23705,23.43628,39,24.4,0.3,79.4955336,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,17.70229959753,17.70229959753,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,1974,24.70209,1978-06-28,NA,1973-05-04,NA,39.0107765920563
"1638","TOR",2011,0.21928,23.65556,447,24.4,0.3,111.255598,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,29.856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,1974,24.70209,1978-06-28,NA,1973-05-04,NA,431.901348905746
"1639","TOR",2011,0.21928,23.65556,447,24.4,0.3,111.264166666667,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,-2.29381023912333,1e-07,2.29381023912333,45.2645844477897,45.2645844477897,1e-06,1.03495856434,2219.45,1974,24.70209,1978-06-28,NA,1973-05-04,NA,431.901348905746
"1612","TOR",2012,0.2234,23.87896,96,24.4,0.3,111.66970238095,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,0.405535714283332,0.405535714283332,1e-07,27.967820564543,27.967820564543,1e-06,1.04525816148,2449.56,1974,24.70209,1978-06-28,NA,1973-05-04,NA,91.8433393182712
"1613","TOR",2012,0.2234,23.87896,96,24.4,0.3,111.651666666667,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,-0.0180357142833287,1e-07,0.0180357142833287,-1.90631023912333,1e-06,1.90631023912333,1.04525816148,2449.56,1974,24.70209,1978-06-28,NA,1973-05-04,NA,91.8433393182712
"1614","TOR",2013,0.19876,24.07772,97,24.4,0.3,108.6375,108.6375,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,-3.01416666666667,1e-07,3.01416666666667,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,1974,24.70209,1978-06-28,NA,1973-05-04,NA,91.4268461118314
"1615","TOR",2014,0.18169,24.25941,NA,24.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08005677216,2424.99,1974,24.70209,1978-06-28,NA,1973-05-04,NA,NA
"1656","TORDIS",1991,NA,NA,43,63.2,7.5,20.0033852,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,-7.957983860948,1e-07,7.957983860948,4.756091303337,4.756091303337,1e-06,0.62105428404,568.73,1991,57.22415,1994-06-03,NA,1991-05-14,NA,69.2371039134971
"1657","TORDIS",1992,NA,NA,707,63.2,7.5,19.3208366,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,-2.102358226799,1e-07,2.102358226799,-2.12923264795,1e-06,2.12923264795,0.62557077626,620.59,1991,57.22415,1994-06-03,NA,1991-05-14,NA,1130.16788320392
"1658","TORDIS",1993,NA,NA,1066,63.2,7.5,16.9716342,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,-4.651603198946,1e-07,4.651603198946,-14.711945286693,1e-06,14.711945286693,0.63737796914,697.73,1991,57.22415,1994-06-03,NA,1991-05-14,NA,1672.47700989466
"1659","TORDIS",1994,1.55547,1.55547,1346,63.2,7.5,15.8173152,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,-2.461530870914,1e-07,2.461530870914,-9.215492296659,1e-06,9.215492296659,0.6418274807,674.41,1991,57.22415,1994-06-03,NA,1991-05-14,NA,2097.13675477405
"1660","TORDIS",1995,4.14569,5.70116,358,63.2,7.5,17.0166797,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,1.131549669844,1.131549669844,1e-07,-5.981584400016,1e-06,5.981584400016,0.66338741206,819.75,1991,57.22415,1994-06-03,NA,1991-05-14,NA,539.654496741673
"1661","TORDIS",1996,4.50376,10.20492,246,63.2,7.5,20.6684884,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,4.60848522909,4.60848522909,1e-07,3.27850402802,3.27850402802,1e-06,0.67290533329,847.54,1991,57.22415,1994-06-03,NA,1991-05-14,NA,365.578912560026
"1662","TORDIS",1997,4.12233,14.32725,109,63.2,7.5,19.0925875,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,-2.932695111765,1e-07,2.932695111765,2.807339787169,2.807339787169,1e-06,0.68551886056,935.57,1991,57.22415,1994-06-03,NA,1991-05-14,NA,159.003648580811
"1663","TORDIS",1998,3.96966,18.29691,230,63.2,7.5,12.7156615,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,-9.401125413193,1e-07,9.401125413193,-7.725335295868,1e-06,7.725335295868,0.69929048414,1017.16,1991,57.22415,1994-06-03,NA,1991-05-14,NA,328.904804536069
"1664","TORDIS",1999,4.4205,22.71741,640,63.2,7.5,17.9700778,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,6.854165880362,6.854165880362,1e-07,-5.479654644596,1e-06,5.479654644596,0.70720812024,997.97,1991,57.22415,1994-06-03,NA,1991-05-14,NA,904.966984517666
"1665","TORDIS",2000,3.99433,26.71174,612,63.2,7.5,28.4954492,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,13.228101204117,13.228101204117,1e-07,10.681141671286,10.681141671286,1e-06,0.73402927585,1089.13,1991,57.22415,1994-06-03,NA,1991-05-14,NA,833.754211357999
"1645","TORDIS",2001,4.75389,31.46563,496,63.2,7.5,24.4438911,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,-6.303663655795,1e-07,6.303663655795,13.778603428684,13.778603428684,1e-06,0.75789533722,1205.7,1991,57.22415,1994-06-03,NA,1991-05-14,NA,654.44392601669
"1646","TORDIS",2002,4.61553,36.08116,636,63.2,7.5,25.0232558,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,0.246185029823,0.246185029823,1e-07,7.170622578145,7.170622578145,1e-06,0.75298305701,1328.32,1991,57.22415,1994-06-03,NA,1991-05-14,NA,844.640518905532
"1647","TORDIS",2003,4.11548,40.19664,134,63.2,7.5,28.8307031,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,4.039302533955,4.039302533955,1e-07,-2.018176092017,1e-06,2.018176092017,0.75504974539,1438.7,1991,57.22415,1994-06-03,NA,1991-05-14,NA,177.471750461668
"1648","TORDIS",2004,3.68605,43.88269,233,63.2,7.5,38.265,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,10.533518381575,10.533518381575,1e-07,14.819005945353,14.819005945353,1e-06,0.78327904719,1516.6,1991,57.22415,1994-06-03,NA,1991-05-14,NA,297.467423437258
"1649","TORDIS",2005,3.02635,46.90904,191,63.2,7.5,54.5210895,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,17.586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.81315690914,1546.51,1991,57.22415,1994-06-03,NA,1991-05-14,NA,234.88701608894
"1650","TORDIS",2006,1.6676,48.57664,1503,63.2,7.5,65.1440625,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,10.095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,1991,57.22415,1994-06-03,NA,1991-05-14,NA,1762.29885503843
"1651","TORDIS",2007,2.4298,51.00644,1228,63.2,7.5,72.3890784,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,5.96798389366799,5.96798389366799,1e-07,33.649612357187,33.649612357187,1e-06,0.90803283064,1689.14,1991,57.22415,1994-06-03,NA,1991-05-14,NA,1352.37400957681
"1652","TORDIS",2008,1.60882,52.61526,105,63.2,7.5,97.2559728,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,23.553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,1991,57.22415,1994-06-03,NA,1991-05-14,NA,109.688250328666
"1653","TORDIS",2009,1.09488,53.71014,593,63.2,7.5,61.6712648,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,-37.711874746623,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.98334873526,1885,1991,57.22415,1994-06-03,NA,1991-05-14,NA,603.041402034456
"1654","TORDIS",2010,0.73578,54.44592,475,63.2,7.5,79.4955336,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,17.70229959753,17.70229959753,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,1991,57.22415,1994-06-03,NA,1991-05-14,NA,475.131253364788
"1640","TORDIS",2011,0.59032,55.03624,1250,63.2,7.5,111.264166666667,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,-2.29381023912333,1e-07,2.29381023912333,45.2645844477897,45.2645844477897,1e-06,1.03495856434,2219.45,1991,57.22415,1994-06-03,NA,1991-05-14,NA,1207.77782132479
"1655","TORDIS",2011,0.59032,55.03624,1250,63.2,7.5,111.255598,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,29.856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,1991,57.22415,1994-06-03,NA,1991-05-14,NA,1207.77782132479
"1641","TORDIS",2012,0.22277,55.25901,1197,63.2,7.5,111.651666666667,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,-0.0180357142833287,1e-07,0.0180357142833287,-1.90631023912333,1e-06,1.90631023912333,1.04525816148,2449.56,1991,57.22415,1994-06-03,NA,1991-05-14,NA,1145.17163712469
"1642","TORDIS",2012,0.22277,55.25901,1197,63.2,7.5,111.66970238095,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,0.405535714283332,0.405535714283332,1e-07,27.967820564543,27.967820564543,1e-06,1.04525816148,2449.56,1991,57.22415,1994-06-03,NA,1991-05-14,NA,1145.17163712469
"1643","TORDIS",2013,0.50837,55.76738,804,63.2,7.5,108.6375,108.6375,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,-3.01416666666667,1e-07,3.01416666666667,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,1991,57.22415,1994-06-03,NA,1991-05-14,NA,757.806023442396
"1644","TORDIS",2014,0.64368,56.41106,NA,63.2,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08005677216,2424.99,1991,57.22415,1994-06-03,NA,1991-05-14,NA,NA
"1666","TROLL",1986,NA,NA,44,269.4,34.5,14.43,30.228480109489,58.806790334572,63.596875072185,68.117496987952,78.442633989637,90.751511771177,102.62071626214,99.965101101928,49.369752760736,-28.578310225083,1e-07,28.578310225083,-37.889016878463,1e-06,37.889016878463,0.50415692049,351.2,1986,255.89302,1995-09-19,NA,1986-12-15,NA,87.2744143970801
"1667","TROLL",1987,NA,NA,111,269.4,34.5,18.4350394,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,78.442633989637,90.751511771177,102.62071626214,99.965101101928,7.030097672233,7.030097672233,1e-07,-26.338297290463,1e-06,26.338297290463,0.55329170384,357.67,1986,255.89302,1995-09-19,NA,1986-12-15,NA,200.617502900602
"1668","TROLL",1988,NA,NA,598,269.4,34.5,14.9238417,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,78.442633989637,90.751511771177,102.62071626214,-8.294718852983,1e-07,8.294718852983,-29.842931405833,1e-06,29.842931405833,0.59988955903,392.57,1986,255.89302,1995-09-19,NA,1986-12-15,NA,996.850155163468
"1669","TROLL",1989,NA,NA,1631,269.4,34.5,18.2261133,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,78.442633989637,90.751511771177,4.782965724488,4.782965724488,1e-07,3.518344543738,3.518344543738,1e-06,0.62060750447,447.98,1986,255.89302,1995-09-19,NA,1986-12-15,NA,2628.07005756864
"1670","TROLL",1990,1.0513,1.0513,1023,269.4,34.5,23.7258203,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,78.442633989637,7.931109439797,7.931109439797,1e-07,4.419356311302,4.419356311302,1e-06,0.61968307593,481,1986,255.89302,1995-09-19,NA,1986-12-15,NA,1650.84385831373
"1671","TROLL",1991,0.17608,1.22738,1466,269.4,34.5,20.0033852,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,-7.957983860948,1e-07,7.957983860948,4.756091303337,4.756091303337,1e-06,0.62105428404,568.73,1986,255.89302,1995-09-19,NA,1986-12-15,NA,2360.50219388806
"1672","TROLL",1992,0.06321,1.29059,5067,269.4,34.5,19.3208366,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,-2.102358226799,1e-07,2.102358226799,-2.12923264795,1e-06,2.12923264795,0.62557077626,620.59,1986,255.89302,1995-09-19,NA,1986-12-15,NA,8099.80291965245
"1673","TROLL",1993,0.06013,1.35072,11358,269.4,34.5,16.9716342,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,-4.651603198946,1e-07,4.651603198946,-14.711945286693,1e-06,14.711945286693,0.63737796914,697.73,1986,255.89302,1995-09-19,NA,1986-12-15,NA,17819.881687039
"1674","TROLL",1994,0.06058,1.4113,15964,269.4,34.5,15.8173152,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,-2.461530870914,1e-07,2.461530870914,-9.215492296659,1e-06,9.215492296659,0.6418274807,674.41,1986,255.89302,1995-09-19,NA,1986-12-15,NA,24872.7274540958
"1675","TROLL",1995,2.85617,4.26747,10887,269.4,34.5,17.0166797,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,1.131549669844,1.131549669844,1e-07,-5.981584400016,1e-06,5.981584400016,0.66338741206,819.75,1986,255.89302,1995-09-19,NA,1986-12-15,NA,16411.2248771693
"1676","TROLL",1996,13.32362,17.59109,3268,269.4,34.5,20.6684884,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,4.60848522909,4.60848522909,1e-07,3.27850402802,3.27850402802,1e-06,0.67290533329,847.54,1986,255.89302,1995-09-19,NA,1986-12-15,NA,4856.55238311449
"1677","TROLL",1997,14.76705,32.35814,3747,269.4,34.5,19.0925875,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,-2.932695111765,1e-07,2.932695111765,2.807339787169,2.807339787169,1e-06,0.68551886056,935.57,1986,255.89302,1995-09-19,NA,1986-12-15,NA,5465.93276359906
"1678","TROLL",1998,13.25389,45.61203,7836,269.4,34.5,12.7156615,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,-9.401125413193,1e-07,9.401125413193,-7.725335295868,1e-06,7.725335295868,0.69929048414,1017.16,1986,255.89302,1995-09-19,NA,1986-12-15,NA,11205.643688455
"1679","TROLL",1999,12.90877,58.5208,6671,269.4,34.5,17.9700778,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,6.854165880362,6.854165880362,1e-07,-5.479654644596,1e-06,5.479654644596,0.70720812024,997.97,1986,255.89302,1995-09-19,NA,1986-12-15,NA,9432.86680268336
"1680","TROLL",2000,18.36151,76.88231,4421,269.4,34.5,28.4954492,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,13.228101204117,13.228101204117,1e-07,10.681141671286,10.681141671286,1e-06,0.73402927585,1089.13,1986,255.89302,1995-09-19,NA,1986-12-15,NA,6022.92053662372
"1681","TROLL",2001,19.50288,96.38519,4583,269.4,34.5,24.4438911,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,-6.303663655795,1e-07,6.303663655795,13.778603428684,13.778603428684,1e-06,0.75789533722,1205.7,1986,255.89302,1995-09-19,NA,1986-12-15,NA,6047.00909865825
