"","name","year","year_prod","cum","investmentMillNOK","lon","lat","recoverable_oil","remaining_oil","oil_price_nom","oil_price_real","oil_price_real_l1","oil_price_real_l2","oil_price_real_l3","oil_price_real_l4","oil_price_real_l5","oil_price_real_l6","oil_price_real_l7","oil_price_real_l8","diff_oil_price","pos_price_diff","neg_price_diff","diff_oil_price_3yr","pos_diff_3yr","neg_diff_3yr","deflator","bond_index","init_year","tot.prod","producing_from","producing_to","approved_at","shutdown","investmentMillNOK_real"
"60","ALVHEIM",2012,4.01331,19.71317,0,2.01022365575681,59.57465030336,37.2,17.5,111.651666666667,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,0.387500000000003,0.387500000000003,1e-07,48.9688226014057,48.9688226014057,1e-06,1.04525816148,2449.56,2004,22.91645,2008-06-08,NA,2004-10-06,NA,0
"61","ALVHEIM",2013,3.20328,22.91645,0,2.01022365575681,59.57465030336,37.2,17.5,108.6375,108.6375,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,-3.01416666666667,1e-07,3.01416666666667,29.1419664,29.1419664,1e-06,1.06095752096,2413.9,2004,22.91645,2008-06-08,NA,2004-10-06,NA,0
"75","ÅSGARD",1996,NA,NA,2783,6.72853702489456,65.1163537968495,100.4,18.6,20.6684884,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,4.376890751127,4.376890751127,1e-07,3.113746327578,3.113746327578,1e-06,0.67290533329,847.54,1996,84.66707,1999-05-19,NA,1996-06-14,NA,4135.79720997785
"66","ÅSGARD",1997,NA,NA,7690,6.72853702489456,65.1163537968495,100.4,18.6,19.0925875,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,-2.785315667182,1e-07,2.785315667182,2.666259939854,2.666259939854,1e-06,0.68551886056,935.57,1996,84.66707,1999-05-19,NA,1996-06-14,NA,11217.7803448297
"74","ÅSGARD",1998,NA,NA,12934,6.72853702489456,65.1163537968495,100.4,18.6,12.7156615,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,-8.928681947696,1e-07,8.928681947696,-7.337106863751,1e-06,7.337106863751,0.69929048414,1017.16,1996,84.66707,1999-05-19,NA,1996-06-14,NA,18495.8901820414
"82","ÅSGARD",1999,3.90086,3.90086,13602,6.72853702489456,65.1163537968495,100.4,18.6,17.9700778,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,6.509717132017,6.509717132017,1e-07,-5.204280482861,1e-06,5.204280482861,0.70720812024,997.97,1996,84.66707,1999-05-19,NA,1996-06-14,NA,19233.376442827
"72","ÅSGARD",2000,7.83738,11.73824,5818,6.72853702489456,65.1163537968495,100.4,18.6,28.4954492,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,12.56333717852,12.56333717852,1e-07,10.144372362841,10.144372362841,1e-06,0.73402927585,1089.13,1996,84.66707,1999-05-19,NA,1996-06-14,NA,7926.11438183144
"73","ÅSGARD",2001,8.31997,20.05821,2179,6.72853702489456,65.1163537968495,100.4,18.6,24.4438911,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,-5.98687980578,1e-07,5.98687980578,13.086174504757,13.086174504757,1e-06,0.75789533722,1205.7,1996,84.66707,1999-05-19,NA,1996-06-14,NA,2875.06716691606
"67","ÅSGARD",2002,8.23173,28.28994,1018,6.72853702489456,65.1163537968495,100.4,18.6,25.0232558,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,0.233813265430001,0.233813265430001,1e-07,6.81027063817,6.81027063817,1e-06,0.75298305701,1328.32,1996,84.66707,1999-05-19,NA,1996-06-14,NA,1351.95605070099
"65","ÅSGARD",2003,6.9437,35.23364,590,6.72853702489456,65.1163537968495,100.4,18.6,28.8307031,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,3.836311721318,3.836311721318,1e-07,-1.916754819032,1e-06,1.916754819032,0.75504974539,1438.7,1996,84.66707,1999-05-19,NA,1996-06-14,NA,781.405468450627
"69","ÅSGARD",2004,5.65808,40.89172,1804,6.72853702489456,65.1163537968495,100.4,18.6,38.265,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,10.004167723079,10.004167723079,1e-07,14.074292709827,14.074292709827,1e-06,0.78327904719,1516.6,1996,84.66707,1999-05-19,NA,1996-06-14,NA,2303.13833425242
"79","ÅSGARD",2005,4.63704,45.52876,1171,6.72853702489456,65.1163537968495,100.4,18.6,54.5210895,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,16.702729551259,16.702729551259,1e-07,30.543208995656,30.543208995656,1e-06,0.81315690914,1546.51,1996,84.66707,1999-05-19,NA,1996-06-14,NA,1440.06647036727
"71","ÅSGARD",2006,4.83622,50.36498,1635,6.72853702489456,65.1163537968495,100.4,18.6,65.1440625,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,9.587788390156,9.587788390156,1e-07,36.294685664494,36.294685664494,1e-06,0.8528632903,1614.19,1996,84.66707,1999-05-19,NA,1996-06-14,NA,1917.07160877434
"68","ÅSGARD",2007,6.79329,57.15827,2087,6.72853702489456,65.1163537968495,100.4,18.6,72.3890784,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,5.668069269744,5.668069269744,1e-07,31.958587211159,31.958587211159,1e-06,0.90803283064,1689.14,1996,84.66707,1999-05-19,NA,1996-06-14,NA,2298.37504722053
"80","ÅSGARD",2008,5.94875,63.10702,2253,6.72853702489456,65.1163537968495,100.4,18.6,97.2559728,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,22.369903904929,22.369903904929,1e-07,37.625761564829,37.625761564829,1e-06,0.95725840904,1573.98,1996,84.66707,1999-05-19,NA,1996-06-14,NA,2353.59645705223
"78","ÅSGARD",2009,5.72933,68.83635,2995,6.72853702489456,65.1163537968495,100.4,18.6,61.6712648,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,-35.816704965067,1e-07,35.816704965067,-7.778731790394,1e-06,7.778731790394,0.98334873526,1885,1996,84.66707,1999-05-19,NA,1996-06-14,NA,3045.71500690252
"77","ÅSGARD",2010,5.02621,73.86256,1461,6.72853702489456,65.1163537968495,100.4,18.6,79.4955336,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,16.812689534739,16.812689534739,1e-07,3.36588847460101,3.36588847460101,1e-06,0.99972375346,2064.45,1996,84.66707,1999-05-19,NA,1996-06-14,NA,1461.4037077178
"81","ÅSGARD",2011,3.93239,77.79495,5281,6.72853702489456,65.1163537968495,100.4,18.6,111.264166666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,31.7686330666667,31.7686330666667,1e-07,12.7646176363387,12.7646176363387,1e-06,1.03495856434,2219.45,1996,84.66707,1999-05-19,NA,1996-06-14,NA,5102.61973953298
"76","ÅSGARD",2012,4.0008,81.79575,0,6.72853702489456,65.1163537968495,100.4,18.6,111.651666666667,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,0.387500000000003,0.387500000000003,1e-07,48.9688226014057,48.9688226014057,1e-06,1.04525816148,2449.56,1996,84.66707,1999-05-19,NA,1996-06-14,NA,0
"70","ÅSGARD",2013,2.87132,84.66707,0,6.72853702489456,65.1163537968495,100.4,18.6,108.6375,108.6375,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,-3.01416666666667,1e-07,3.01416666666667,29.1419664,29.1419664,1e-06,1.06095752096,2413.9,1996,84.66707,1999-05-19,NA,1996-06-14,NA,0
"85","ATLA",2011,NA,NA,324,2.57787339304005,59.6705736401544,0.3,0.3,111.264166666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,31.7686330666667,31.7686330666667,1e-07,12.7646176363387,12.7646176363387,1e-06,1.03495856434,2219.45,2011,0.10694,2012-10-07,NA,2011-11-04,NA,313.056011287386
"84","ATLA",2012,0.03841,0.03841,0,2.57787339304005,59.6705736401544,0.3,0.3,111.651666666667,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,0.387500000000003,0.387500000000003,1e-07,48.9688226014057,48.9688226014057,1e-06,1.04525816148,2449.56,2011,0.10694,2012-10-07,NA,2011-11-04,NA,0
"83","ATLA",2013,0.06853,0.10694,0,2.57787339304005,59.6705736401544,0.3,0.3,108.6375,108.6375,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,-3.01416666666667,1e-07,3.01416666666667,29.1419664,29.1419664,1e-06,1.06095752096,2413.9,2011,0.10694,2012-10-07,NA,2011-11-04,NA,0
"94","BALDER",1990,NA,NA,0,2.44689453287195,59.3063099949198,72.1,16.2,23.7258203,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,7.532540048975,7.532540048975,1e-07,4.197266304073,4.197266304073,1e-06,0.61968307593,481,1990,57.59553,1999-10-02,NA,1996-02-02,NA,0
"96","BALDER",1991,0.12856,0.12856,0,2.44689453287195,59.3063099949198,72.1,16.2,20.0033852,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,-7.558063924941,1e-07,7.558063924941,4.517079040569,4.517079040569,1e-06,0.62105428404,568.73,1990,57.59553,1999-10-02,NA,1996-02-02,NA,0
"88","BALDER",1992,NA,NA,0,2.44689453287195,59.3063099949198,72.1,16.2,19.3208366,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,-1.996706471,1e-07,1.996706471,-2.022230346966,1e-06,2.022230346966,0.62557077626,620.59,1990,57.59553,1999-10-02,NA,1996-02-02,NA,0
"86","BALDER",1993,NA,NA,0,2.44689453287195,59.3063099949198,72.1,16.2,16.9716342,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,-4.417841873697,1e-07,4.417841873697,-13.972612269638,1e-06,13.972612269638,0.63737796914,697.73,1990,57.59553,1999-10-02,NA,1996-02-02,NA,0
"87","BALDER",1994,NA,NA,0,2.44689453287195,59.3063099949198,72.1,16.2,15.8173152,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,-2.337829279458,1e-07,2.337829279458,-8.752377624155,1e-06,8.752377624155,0.6418274807,674.41,1990,57.59553,1999-10-02,NA,1996-02-02,NA,0
"90","BALDER",1995,NA,NA,1452,2.44689453287195,59.3063099949198,72.1,16.2,17.0166797,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,1.074684855909,1.074684855909,1e-07,-5.680986297246,1e-06,5.680986297246,0.66338741206,819.75,1990,57.59553,1999-10-02,NA,1996-02-02,NA,2188.76628287405
"92","BALDER",1996,NA,NA,1731,2.44689453287195,59.3063099949198,72.1,16.2,20.6684884,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,4.376890751127,4.376890751127,1e-07,3.113746327578,3.113746327578,1e-06,0.67290533329,847.54,1990,57.59553,1999-10-02,NA,1996-02-02,NA,2572.42722618457
"93","BALDER",1997,NA,NA,1601,2.44689453287195,59.3063099949198,72.1,16.2,19.0925875,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,-2.785315667182,1e-07,2.785315667182,2.666259939854,2.666259939854,1e-06,0.68551886056,935.57,1990,57.59553,1999-10-02,NA,1996-02-02,NA,2335.4572603475
"91","BALDER",1998,NA,NA,2705,2.44689453287195,59.3063099949198,72.1,16.2,12.7156615,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,-8.928681947696,1e-07,8.928681947696,-7.337106863751,1e-06,7.337106863751,0.69929048414,1017.16,1990,57.59553,1999-10-02,NA,1996-02-02,NA,3868.20650552203
"105","BALDER",1999,0.88121,1.00977,1548,2.44689453287195,59.3063099949198,72.1,16.2,17.9700778,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,6.509717132017,6.509717132017,1e-07,-5.204280482861,1e-06,5.204280482861,0.70720812024,997.97,1990,57.59553,1999-10-02,NA,1996-02-02,NA,2188.88889380211
"99","BALDER",2000,4.01801,5.02778,1426,2.44689453287195,59.3063099949198,72.1,16.2,28.4954492,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,12.56333717852,12.56333717852,1e-07,10.144372362841,10.144372362841,1e-06,0.73402927585,1089.13,1990,57.59553,1999-10-02,NA,1996-02-02,NA,1942.70180620344
"108","BALDER",2001,3.88803,8.91581,3611,2.44689453287195,59.3063099949198,72.1,16.2,24.4438911,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,-5.98687980578,1e-07,5.98687980578,13.086174504757,13.086174504757,1e-06,0.75789533722,1205.7,1990,57.59553,1999-10-02,NA,1996-02-02,NA,4764.51011460941
"102","BALDER",2002,3.43607,12.35188,1888,2.44689453287195,59.3063099949198,72.1,16.2,25.0232558,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,0.233813265430001,0.233813265430001,1e-07,6.81027063817,6.81027063817,1e-06,0.75298305701,1328.32,1990,57.59553,1999-10-02,NA,1996-02-02,NA,2507.3605341095
"98","BALDER",2003,3.94946,16.30134,2149,2.44689453287195,59.3063099949198,72.1,16.2,28.8307031,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,3.836311721318,3.836311721318,1e-07,-1.916754819032,1e-06,1.916754819032,0.75504974539,1438.7,1990,57.59553,1999-10-02,NA,1996-02-02,NA,2846.17008762779
"97","BALDER",2004,6.04591,22.34725,1087,2.44689453287195,59.3063099949198,72.1,16.2,38.265,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,10.004167723079,10.004167723079,1e-07,14.074292709827,14.074292709827,1e-06,0.78327904719,1516.6,1990,57.59553,1999-10-02,NA,1996-02-02,NA,1387.75574796695
"89","BALDER",2005,6.98441,29.33166,725,2.44689453287195,59.3063099949198,72.1,16.2,54.5210895,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,16.702729551259,16.702729551259,1e-07,30.543208995656,30.543208995656,1e-06,0.81315690914,1546.51,1990,57.59553,1999-10-02,NA,1996-02-02,NA,891.586841175296
"101","BALDER",2006,6.35232,35.68398,168,2.44689453287195,59.3063099949198,72.1,16.2,65.1440625,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,9.587788390156,9.587788390156,1e-07,36.294685664494,36.294685664494,1e-06,0.8528632903,1614.19,1990,57.59553,1999-10-02,NA,1996-02-02,NA,196.983504754795
"103","BALDER",2007,5.62414,41.30812,786,2.44689453287195,59.3063099949198,72.1,16.2,72.3890784,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,5.668069269744,5.668069269744,1e-07,31.958587211159,31.958587211159,1e-06,0.90803283064,1689.14,1990,57.59553,1999-10-02,NA,1996-02-02,NA,865.607468670501
"100","BALDER",2008,4.40917,45.71729,35,2.44689453287195,59.3063099949198,72.1,16.2,97.2559728,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,22.369903904929,22.369903904929,1e-07,37.625761564829,37.625761564829,1e-06,0.95725840904,1573.98,1990,57.59553,1999-10-02,NA,1996-02-02,NA,36.5627501095553
"104","BALDER",2009,3.31323,49.03052,384,2.44689453287195,59.3063099949198,72.1,16.2,61.6712648,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,-35.816704965067,1e-07,35.816704965067,-7.778731790394,1e-06,7.778731790394,0.98334873526,1885,1990,57.59553,1999-10-02,NA,1996-02-02,NA,390.502358147102
"106","BALDER",2010,2.7263,51.75682,376,2.44689453287195,59.3063099949198,72.1,16.2,79.4955336,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,16.812689534739,16.812689534739,1e-07,3.36588847460101,3.36588847460101,1e-06,0.99972375346,2064.45,1990,57.59553,1999-10-02,NA,1996-02-02,NA,376.103897400337
"109","BALDER",2011,2.27037,54.02719,1526,2.44689453287195,59.3063099949198,72.1,16.2,111.264166666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,31.7686330666667,31.7686330666667,1e-07,12.7646176363387,12.7646176363387,1e-06,1.03495856434,2219.45,1990,57.59553,1999-10-02,NA,1996-02-02,NA,1474.45516427331
"107","BALDER",2012,1.85727,55.88446,0,2.44689453287195,59.3063099949198,72.1,16.2,111.651666666667,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,0.387500000000003,0.387500000000003,1e-07,48.9688226014057,48.9688226014057,1e-06,1.04525816148,2449.56,1990,57.59553,1999-10-02,NA,1996-02-02,NA,0
"95","BALDER",2013,1.71107,57.59553,0,2.44689453287195,59.3063099949198,72.1,16.2,108.6375,108.6375,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,-3.01416666666667,1e-07,3.01416666666667,29.1419664,29.1419664,1e-06,1.06095752096,2413.9,1990,57.59553,1999-10-02,NA,1996-02-02,NA,0
"110","BLANE",2005,NA,NA,51,2.47342668716996,56.8850501284256,0.8,0.3,54.5210895,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,16.702729551259,16.702729551259,1e-07,30.543208995656,30.543208995656,1e-06,0.81315690914,1546.51,2005,0.59135,2007-09-12,NA,2005-07-01,NA,62.718522620607
"113","BLANE",2006,NA,NA,300,2.47342668716996,56.8850501284256,0.8,0.3,65.1440625,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,9.587788390156,9.587788390156,1e-07,36.294685664494,36.294685664494,1e-06,0.8528632903,1614.19,2005,0.59135,2007-09-12,NA,2005-07-01,NA,351.756258490705
"115","BLANE",2007,0.04864,0.04864,129,2.47342668716996,56.8850501284256,0.8,0.3,72.3890784,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,5.668069269744,5.668069269744,1e-07,31.958587211159,31.958587211159,1e-06,0.90803283064,1689.14,2005,0.59135,2007-09-12,NA,2005-07-01,NA,142.065347911571
"111","BLANE",2008,0.13942,0.18806,61,2.47342668716996,56.8850501284256,0.8,0.3,97.2559728,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,22.369903904929,22.369903904929,1e-07,37.625761564829,37.625761564829,1e-06,0.95725840904,1573.98,2005,0.59135,2007-09-12,NA,2005-07-01,NA,63.7236501909392
"118","BLANE",2009,0.11568,0.30374,3,2.47342668716996,56.8850501284256,0.8,0.3,61.6712648,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,-35.816704965067,1e-07,35.816704965067,-7.778731790394,1e-06,7.778731790394,0.98334873526,1885,2005,0.59135,2007-09-12,NA,2005-07-01,NA,3.05079967302423
"116","BLANE",2010,0.09403,0.39777,NA,2.47342668716996,56.8850501284256,0.8,0.3,79.4955336,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,16.812689534739,16.812689534739,1e-07,3.36588847460101,3.36588847460101,1e-06,0.99972375346,2064.45,2005,0.59135,2007-09-12,NA,2005-07-01,NA,NA
"117","BLANE",2011,0.10075,0.49852,NA,2.47342668716996,56.8850501284256,0.8,0.3,111.264166666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,31.7686330666667,31.7686330666667,1e-07,12.7646176363387,12.7646176363387,1e-06,1.03495856434,2219.45,2005,0.59135,2007-09-12,NA,2005-07-01,NA,NA
"112","BLANE",2012,0.05377,0.55229,0,2.47342668716996,56.8850501284256,0.8,0.3,111.651666666667,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,0.387500000000003,0.387500000000003,1e-07,48.9688226014057,48.9688226014057,1e-06,1.04525816148,2449.56,2005,0.59135,2007-09-12,NA,2005-07-01,NA,0
"114","BLANE",2013,0.03906,0.59135,0,2.47342668716996,56.8850501284256,0.8,0.3,108.6375,108.6375,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,-3.01416666666667,1e-07,3.01416666666667,29.1419664,29.1419664,1e-06,1.06095752096,2413.9,2005,0.59135,2007-09-12,NA,2005-07-01,NA,0
